username,date,rawContent,replyCount,retweetCount,likeCount,hashtags,mentionUsers,viewCount
traficogt,2023-10-11 00:40:23+00:00,"No sé lo cree nadie. 

Recuerden que prácticamente todos los empleados de la Muni viven en estás zonas populares y sus familias son afectadas.",0,5,21,,,3801.0
empagua_gt,2023-10-10 20:52:43+00:00,"🚨 BLOQUEO EN EL SUMINISTRO DE AGUA HACIA LA CIUDAD DE GUATEMALA 🚱

Lamentablemente, grupos de manifestantes han bloqueado nuevamente el abastecimiento de agua en Presa El Tesoro, afectando múltiples zonas de la Ciudad de Guatemala.

📲 Seguiremos informando sobre los avances en esta situación de emergencia a través de nuestros canales oficiales de comunicación.",245,136,229,,,135820.0
Garcia719Garcia,2023-10-11 00:40:18+00:00,"@Lord_Mirtilius @CamperoGT @EmisorasUnidas @prensa_libre @amilcarmontejo @lahoragt @mmendoza_GT @susanamorazan @traficogt Me ha pasado lo mismo en varias ocasiones, una amburguesa que no llevaba nada, luego unas piezas de pollo con papel y compré adicionales y no las echaron por qué confíe y no revisé, luego amburguesa solo con lechuga y tomate😡",0,0,0,,"Lord_Mirtilius, CamperoGT, EmisorasUnidas, prensa_libre, amilcarmontejo, lahoragt, mmendoza_GT, susanamorazan, traficogt",21.0
rayycarvajal,2023-10-11 00:36:52+00:00,"@Lord_Mirtilius @traficogt @CamperoGT @EmisorasUnidas @prensa_libre @amilcarmontejo @lahoragt @mmendoza_GT @susanamorazan Son errores que siempre pasan, o piensan que la gente dice hay una servilleta la voy a empanizar.. 🙄🙄 un poco de lógica también",0,0,0,,"Lord_Mirtilius, traficogt, CamperoGT, EmisorasUnidas, prensa_libre, amilcarmontejo, lahoragt, mmendoza_GT, susanamorazan",15.0
Juanchampas,2023-10-11 00:34:30+00:00,"@traficogt Ya ni la PNC ni los militares quieren estar con ellos, ya se quedaron solos",0,0,0,,traficogt,10.0
traficogt,2023-10-11 00:32:46+00:00,@ServoVeritatis @justiciayagt Pero no hay violencia.  Es fácil:  4 renuncias.,0,0,1,,"ServoVeritatis, justiciayagt",18.0
traficogt,2023-10-11 00:31:34+00:00,"@belen_barillas @justiciayagt Dialoguen, despejen el lugar y luego de un tiempo retomen la manifestación.

Nunca con actos violentos.",0,0,0,,"belen_barillas, justiciayagt",168.0
traficogt,2023-10-11 00:29:37+00:00,"No hay que enfrentarlos.

Dialoguen, despejen el lugar y luego de un tiempo, regresen.

Nunca provocar violencia.  

Seamos agua!!!",0,11,22,,,3131.0
belen_barillas,2023-10-11 00:17:21+00:00,"@justiciayagt un amigo que está en el bloqueo en la Parroquia zona 6 me dijo que necesitan apoyo con más gente por que son muy pocos y ya les cayeron los anti motines 
si alguien pudiera ir, se los agradecerían mucho",4,11,19,,justiciayagt,4177.0
AndreaM77RL,2023-10-11 00:28:06+00:00,@traficogt Esto no es pacifico! No mientan ! Esto es ilegal!,0,0,0,,traficogt,9.0
Erwin15,2023-10-11 00:27:11+00:00,@Factor4_GT @traficogt #EstoApenasEmpieza se los Dijimos @CACIFGuatemala @CamComercioGT @CamagroGuate @industriaguate @FUNDESA @AmChamGT HASTA QUE SE VAYA CONSUELO #AdiosConsuelo https://t.co/AVqZ7lHc80,0,0,1,"EstoApenasEmpieza, AdiosConsuelo","Factor4_GT, traficogt, CACIFGuatemala, CamComercioGT, CamagroGuate, industriaguate, FUNDESA, AmChamGT",52.0
traficogt,2023-10-11 00:26:22+00:00,"Levantén su celular y exijan que renuncien... Y luego vuelvan a insistir.

#ParoNacionaIndefinido",0,5,13,ParoNacionaIndefinido,,4318.0
lahoragt,2023-10-11 00:16:27+00:00,"#PorSiNoLoViste | La Cámara de Comercio recalcó que los bloqueos de las vías incurren en un delito, ya que, estos vulneran los derechos de los guatemaltecos de la libre locomoción y libre comercio. Los detalles aquí ⬇️ https://t.co/Zav86GNh7h",20,1,22,PorSiNoLoViste,,10717.0
GuatebellasMag,2023-10-11 00:24:16+00:00,@traficogt @LuisvonAhn @DrGiammattei Wajajaja 🤣🤣🤣,0,0,0,,"traficogt, LuisvonAhn, DrGiammattei",73.0
traficogt,2023-10-11 00:21:54+00:00,"Richie, pero por qué no dejas que la gente comente tus delirios??!",0,1,3,,,2104.0
AndreaM77RL,2023-10-11 00:19:24+00:00,@lahoragt @traficogt Que estupidez,0,0,0,,"lahoragt, traficogt",22.0
slcharl2,2023-10-11 00:16:21+00:00,@traficogt @LuisvonAhn @DrGiammattei El sabe muchas  de esas escuchas.,0,0,0,,"traficogt, LuisvonAhn, DrGiammattei",70.0
traficogt,2023-10-11 00:13:47+00:00,@LuisvonAhn @DrGiammattei La coni tiene un montón de escuchas de muchos personajes. No le pueden dar su retiro dorado sin estar seguros de que los extorsione después. Curruchiche no sé que gracia pueda tener.  Ese no vale nada.,6,8,65,,"LuisvonAhn, DrGiammattei",6551.0
RickyR7,2023-10-11 00:13:27+00:00,"@PEdgar05 @traficogt @Ejercito_GT Soldado leal a su nación dice su frase, por lo visto su nación es la corrupción.",0,0,0,,"PEdgar05, traficogt, Ejercito_GT",8.0
traficogt,2023-10-11 00:08:37+00:00,"Y hagámoslo de forma pacífica, NUNCA generar violencia.  Dialogar, despejar el paso y luego de un tiempo regresar.

Así todos los días.

#RenuncienGolpistas",1,8,47,RenuncienGolpistas,,4379.0
PrensaComunitar,2023-10-11 00:01:02+00:00,"#GuateResiste ✊🏽 CC otorgó un amparo provisional que garantiza el derecho a manifestar. 

Este fue presentado por autoridades indígenas y @AcGuatemala. La máxima Corte ha ordenado a la PNC, Ministerio de Gobernación, PDH y MP garantizar este derecho👏🏽

📍#BoletínInformativo🔴 https://t.co/0Fk9yHcZmb",3,33,83,"GuateResiste, BoletínInformativo",AcGuatemala,11656.0
traficogt,2023-10-11 00:05:54+00:00,"Y con la cual también pueden disolver un medio de comunicación, un banco y cualquier otra persona jurídica.",0,1,1,,,3159.0
cmendeza,2023-10-11 00:02:38+00:00,"📢🚨ÚLTIMA HORA 

@CC_Guatemala programa para el jueves la sesión para conocer la inconstitucionalidad en la frase de Ley contra Crimen Organizado con la cual cancelaron al @msemillagt  En esa reunión magistrados deciden si suspenden o no esa norma

🗓️Jueves 12 de Octubre
⌚️AM https://t.co/j2MG1D4ERO",47,261,508,,"CC_Guatemala, msemillagt",57431.0
guacamolconsal,2023-10-10 23:59:59+00:00,@traficogt Yo no vi a ningún caminante con machetes y molotov. Sí los vi ejerciendo su derecho. Pero sí vi a manifestantes mareros bloqueando calles y amenazando,0,0,0,,traficogt,9.0
